Item_Code,full_picks_qty
61663,0.0,0.0,250,480,430,0.42,0,0
61664,0.0,0.0,250,480,430,0.42,0,0
61665,0.0,0.0,250,480,430,0.42,0,0
61666,0.0,0.0,250,480,430,0.42,0,0
61667,0.0,0.0,250,480,430,0.42,0,0
61668,0.0,0.0,250,480,430,0.42,0,0
61675,1.159808,1.159808,260,410,340,0.4368,3,780
61676,0.9061,0.9061,260,410,340,0.4368,3,780
61677,0.0,0.0,280,410,280,0.4704,0,0
61678,0.032144,0.032144,280,410,280,0.4704,1,280
61708,0.0,0.0,220,400,330,0.3696,0,0
61710,0.0,0.0,240,600,250,0.4032,0,0
61711,0.0,0.0,320,460,330,0.5376,0,0
61713,0.0,0.0,240,450,260,0.4032,0,0
61714,0.0,0.0,280,340,380,0.4704,0,0
61715,0.0,0.0,290,330,490,0.4872,0,0
61720,0.0,0.0,350,440,360,0.588,0,0
61721,0.0,0.0,280,500,430,0.4704,0,0
61726,0.0,0.0,210,440,310,0.3528,0,0
61730,0.3876,0.3876,190,240,250,0.3192,2,380
61731,0.0,0.0,330,400,230,0.5544,0,0
61992,0.380016,0.380016,280,360,290,0.4704,1,280
62010,0.0,0.0,280,380,390,0.4704,0,0
62011,0.0,0.0,300,450,380,0.504,0,0
62012,0.0,0.0,280,380,390,0.4704,0,0
62013,0.0,0.0,300,450,380,0.504,0,0
62014,0.0,0.0,280,380,390,0.4704,0,0
62015,0.0,0.0,300,450,380,0.504,0,0
62016,0.47736,0.47736,200,390,255,0.336,2,400
62017,0.0,0.0,220,410,420,0.3696,0,0
62018,0.0,0.0,210,580,260,0.3528,0,0
62020,0.59892,0.59892,310,600,230,0.5208,2,620
62021,0.1792,0.1792,280,400,400,0.4704,1,280
62022,0.7616,0.7616,280,400,400,0.4704,2,560
62023,0.640224,0.640224,260,360,360,0.4368,2,520
62024,0.0,0.0,210,250,230,0.3528,0,0
62025,0.0,0.0,270,330,290,0.4536,0,0
62026,0.306,0.306,340,500,300,0.5712,1,340
62046,1.5228,1.5228,470,480,250,0.7896,2,940
62047,0.6768,0.6768,470,480,250,0.7896,1,470
62074,16.44970275,16.44970275,265,390,405,0.4452,3,795
62097,1.06128,1.06128,330,600,335,0.5544,2,660
62098,2.115072,2.115072,270,340,360,0.4536,3,810
62099,0.92548875,0.92548875,295,445,470,0.4956,2,590
62100,0.95013,0.95013,345,425,360,0.5796,2,690
62101,1.693224,1.693224,335,540,360,0.5628,3,1005
80121,0.0,0.0,250,450,260,0.42,0,0
896049,1.548768,1.548768,365,480,260,0.6132,3,1095
896061/02,0.728832,0.728832,365,480,260,0.6132,2,730
896140,3.059266,3.059266,380,490,265,0.6384,3,1140
896141,3.404667,3.404667,380,490,265,0.6384,3,1140
896151,0.04869375,0.04869375,490,375,265,0.8232,1,490
total,101.19279925,101.19279925
