" ZLABELBC/SM","  R"," M0","  1"," 2"," 4",0,"U",0,"U",T,F,F,F,0,"",/  /     :  :,T
"    49143/14","  R"," II"," 37"," 2"," 2",6,"U",192,"U",T,F,F,F,0,"",09/09/2020 15:56:26,T
"    40593/14","  R"," II"," 36"," 3"," 4",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    40594/14","  R"," II"," 36"," 3"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    40595/14","  R"," II"," 36"," 3"," 6",2,"U",20,"U",T,F,F,F,0,"",/  /     :  :,T
"    40596/14","  R"," II"," 36"," 2"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    40597/14","  R"," II"," 36"," 2"," 2",36,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    40599/14","  R"," II"," 36"," 2"," 4",36,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    22001/04","  R"," BB"," 26"," 2"," 6",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    22002/04","  R"," BB"," 41"," 3"," 2",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    41016/04","  R"," BB"," 25"," 2"," 6",6,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"    40510/14","  R"," II"," 32"," 2"," 5",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40511/14","  R"," II"," 32"," 2"," 4",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40512/14","  R"," II"," 34"," 3"," 2",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    30494/02","  R"," II"," 48"," 1"," 5",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40250/02","  R"," II"," 42"," 1"," 6",96,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40251/02","  R"," II"," 42"," 3"," 5",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40252/02","  R"," II"," 38"," 2"," 6",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40253/02","  R"," II"," 38"," 3"," 1",4,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40260/02","  R"," II"," 42"," 1"," 2",96,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40261/02","  R"," II"," 42"," 1"," 3",96,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    40262/02","  R"," II"," 42"," 1"," 4",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    40263/02","  R"," II"," 42"," 1"," 5",4,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      891000","  R"," FF"," 47"," 1"," 3",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      891200","  R"," FF"," 47"," 1"," 5",4,"U",8,"U",T,F,F,F,0,"",/  /     :  :,T
"      891450","  R"," DD"," 43"," 3"," 6",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      892000","  R"," DD"," 25"," 1"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      892500","  R"," FF"," 45"," 1"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      893300","  R"," EE"," 31"," 2"," 3",1,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"         10T","  R"," Z9"," 98"," 1"," 4",7,"U",1000,"U",T,F,F,F,0,"",/  /     :  :,T
"         10T","  R"," Z9"," 99"," 9"," 9",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:29,T
"   891000/02","  R"," II"," 39"," 1"," 5",1,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"   891200/02","  R"," II"," 32"," 1"," 4",1,"U",8,"U",T,F,F,F,0,"",/  /     :  :,T
"    70027/04","  R"," BB"," 25"," 3"," 6",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70028/04","  R"," BB"," 21"," 2"," 2",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70033/04","  R"," BB"," 41"," 3"," 3",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70034/04","  R"," BB"," 46"," 2"," 1",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70035/04","  R"," BB"," 46"," 2"," 3",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70036/04","  R"," BB"," 23"," 2"," 3",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70040/04","  R"," BB"," 22"," 3"," 6",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70042/04","  R"," BB"," 25"," 2"," 3",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    70060/04","  R"," BB"," 30"," 3"," 2",12,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    70061/04","  R"," BB"," 30"," 3"," 3",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    70062/04","  R"," BB"," 30"," 3"," 4",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       59205","  R"," GG"," 12"," 1"," 2",20,"U",20,"U",T,F,F,F,0,"",/  /     :  :,T
"   895100/02","  R"," II"," 44"," 3"," 4",12,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"       11565","  R"," CC"," 27"," 1"," 1",4,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"       11566","  R"," CC"," 27"," 1"," 2",4,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       11569","  R"," CC"," 27"," 1"," 3",4,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       11571","  R"," CC"," 27"," 1"," 4",4,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       42254","  R"," FF"," 24"," 1"," 7",2,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       42255","  R"," EE"," 48"," 1"," 6",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       42268","  R"," FF"," 26"," 2"," 2",3,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       42271","  R"," FF"," 26"," 2"," 3",2,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       42285","  R"," EE"," 46"," 1"," 6",12,"U",192,"U",T,F,F,F,0,"",/  /     :  :,T
"       42185","  R"," EE"," 43"," 1"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      990028","  R"," BB"," 38"," 3"," 1",2,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       42278","  R"," FF"," 30"," 2"," 4",3,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896033","  R"," GG","  6"," 1"," 1",1,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896035","  R"," DD"," 23"," 3"," 2",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       13118","  R"," BB"," 33"," 4"," 4",4,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       30336","  R"," CC"," 29"," 1"," 6",12,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       40306","  R"," BB"," 44"," 3"," 6",12,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"       41882","  R"," FF"," 34"," 3"," 6",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41886","  R"," FF"," 31"," 1"," 1",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41888","  R"," CC"," 25"," 1"," 5",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41892","  R"," FF"," 31"," 1"," 2",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41896","  R"," FF"," 31"," 1"," 4",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41898","  R"," FF"," 31"," 1"," 5",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41908","  R"," FF"," 31"," 1"," 6",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       41912","  R"," FF"," 31"," 3"," 8",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       42015","  R"," CC"," 25"," 1"," 6",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       42026","  R"," CC"," 22"," 2"," 3",12,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"       42042","  R"," FF"," 31"," 3"," 9",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       42496","  R"," FF"," 31"," 4"," 4",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"       42503","  R"," FF"," 27"," 2"," 1",12,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"       42505","  R"," FF"," 27"," 2"," 2",12,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"       42506","  R"," FF"," 27"," 2"," 3",12,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"    40287/04","  R"," BB"," 25"," 1"," 6",8,"U",216,"U",T,F,F,F,0,"",/  /     :  :,T
"    40288/04","  R"," BB"," 25"," 2"," 1",6,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    43803/04","  R"," BB"," 37"," 1"," 1",2,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    43804/04","  R"," BB"," 46"," 3"," 6",12,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"       45888","  R"," CC"," 29"," 2"," 5",12,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       43788","  R"," CC"," 29"," 2"," 3",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896049","  R"," EE"," 45"," 3"," 1",12,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      896050","  R"," FF"," 47"," 1"," 2",12,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"   896050/02","  R"," II"," 42"," 2"," 4",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896069","  R"," DD"," 47"," 2"," 5",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      896070","  R"," DD"," 47"," 1"," 5",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896071","  R"," DD"," 47"," 1"," 6",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896073","  R"," DD"," 43"," 4"," 1",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896074","  R"," DD"," 43"," 4"," 2",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896075","  R"," DD"," 43"," 4"," 3",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896052","  R"," DD"," 47"," 4"," 2",1,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      896057","  R"," EE"," 37"," 1"," 1",6,"U",300,"U",T,F,F,F,0,"",/  /     :  :,T
"      896058","  R"," DD"," 47"," 2"," 1",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    42694/04","  R"," BB"," 24"," 4"," 1",12,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    42695/04","  R"," BB"," 30"," 3"," 5",2,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"   30491/02M","  R"," II"," 38"," 3"," 3",6,"U",192,"U",T,F,F,F,0,"",/  /     :  :,T
"   30495/02M","  R"," II"," 38"," 3"," 2",6,"U",192,"U",T,F,F,F,0,"",/  /     :  :,T
"       22029","  R"," WW","  9"," 1"," 2",12,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"    70342/04","  R"," BB"," 21"," 4"," 5",3,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"   970051/04","  R"," BB"," 30"," 2"," 3",3,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"   970052/04","  R"," BB"," 41"," 3"," 4",3,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"   30496/02M","  R"," II"," 48"," 1"," 2",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    32090/04","  R"," BB"," 21"," 4"," 6",6,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       43125","  R"," FF"," 25"," 2"," 4",4,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"    43142/14","  R"," II"," 38"," 2"," 1",4,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      896061","  R"," DD"," 43"," 2"," 2",1,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896139","  R"," FF"," 47"," 2"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896140","  R"," EE"," 45"," 3"," 2",12,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"      896148","  R"," FF"," 47"," 3"," 4",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896151","  R"," EE"," 45"," 3"," 4",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       20312","  R"," X0"," 19"," 2"," 3",2,"C",300,"C",F,T,F,F,0,"",/  /     :  :,F
"      979177","  R"," DD"," 23"," 2"," 2",2,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      979179","  R"," FF"," 47"," 3"," 2",2,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      979180","  R"," FF"," 47"," 3"," 3",4,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"       74059","  R"," EE"," 45"," 2"," 3",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       74060","  R"," EE"," 43"," 1"," 5",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       74062","  R"," EE"," 39"," 3"," 6",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       74063","  R"," EE"," 39"," 2"," 5",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       74064","  R"," EE"," 39"," 2"," 6",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    40254/04","  R"," BB"," 45"," 3"," 1",6,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"    40259/04","  R"," BB"," 40"," 2"," 1",6,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"    40264/04","  R"," BB"," 46"," 1"," 3",6,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"    40269/04","  R"," BB"," 26"," 2"," 3",6,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"    22122/04","  R"," BB"," 45"," 1"," 5",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       20418","  R"," X0"," 19"," 1"," 2",2,"C",300,"C",F,T,F,F,0,"",/  /     :  :,F
"       30553","  R"," BB"," 43"," 2"," 5",12,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    22124/04","  R"," BB"," 41"," 1"," 4",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    22126/04","  R"," BB"," 41"," 3"," 1",6,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       45956","  R"," BB"," 34"," 4"," 1",4,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    32145/04","  R"," BB"," 23"," 3"," 1",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32148/04","  R"," BB"," 28"," 1"," 1",6,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    43968/04","  R"," BB"," 23"," 3"," 6",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    43973/04","  R"," BB"," 24"," 4"," 4",6,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"    43974/04","  R"," BB"," 24"," 4"," 5",6,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"    46024/04","  R"," BB"," 42"," 2"," 4",6,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"    46025/04","  R"," BB"," 31"," 1"," 6",6,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    46026/04","  R"," BB"," 30"," 1"," 5",6,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    46027/04","  R"," BB"," 32"," 3"," 2",4,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    43601/02","  R"," II"," 38"," 1"," 3",4,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    43603/02","  R"," II"," 32"," 2"," 1",4,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       16008","  R"," BB"," 38"," 2"," 2",4,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       32180","  R"," CC"," 28"," 1"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       58220","  R"," EE"," 25"," 2"," 2",1,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       58222","  R"," EE"," 23"," 3"," 4",1,"U",20,"U",T,F,F,F,0,"",/  /     :  :,T
"       58224","  R"," EE"," 31"," 1"," 2",1,"U",10,"U",T,F,F,F,0,"",/  /     :  :,T
"    71223/04","  R"," BB"," 45"," 2"," 3",2,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    47585/04","  R"," CC"," 32"," 1"," 2",6,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    41837/04","  R"," BB"," 37"," 1"," 4",6,"U",288,"U",T,F,F,F,0,"",/  /     :  :,T
"      896162","  R"," DD"," 23"," 2"," 6",1,"U",10,"U",T,F,F,F,0,"",/  /     :  :,T
"      896163","  R"," DD"," 23"," 3"," 3",1,"U",10,"U",T,F,F,F,0,"",/  /     :  :,T
"      896168","  R"," DD"," 23"," 1"," 2",1,"U",10,"U",T,F,F,F,0,"",/  /     :  :,T
"      896169","  R"," DD"," 23"," 1"," 3",1,"U",8,"U",T,F,F,F,0,"",/  /     :  :,T
"      896170","  R"," DD"," 22"," 2"," 3",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896171","  R"," DD"," 22"," 2"," 2",1,"U",10,"U",T,F,F,F,0,"",/  /     :  :,T
"      896177","  R"," DD"," 22"," 2"," 5",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896178","  R"," DD"," 22"," 2"," 4",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896179","  R"," DD"," 22"," 1"," 6",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896180","  R"," DD"," 22"," 1"," 5",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896181","  R"," DD"," 22"," 1"," 4",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896182","  R"," DD"," 22"," 1"," 3",10,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"      896194","  R"," DD"," 41"," 3"," 4",1,"U",20,"U",T,F,F,F,0,"",/  /     :  :,T
"      896196","  R"," DD"," 41"," 3"," 6",1,"U",20,"U",T,F,F,F,0,"",/  /     :  :,T
"       46152","  R"," BB"," 33"," 4"," 2",4,"U",40,"U",T,F,F,F,0,"",/  /     :  :,T
"      896152","  R"," DD"," 43"," 4"," 4",1,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"      896160","  R"," EE"," 31"," 2"," 4",1,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      896161","  R"," DD"," 47"," 1"," 1",12,"U",480,"U",T,F,F,F,0,"",/  /     :  :,T
